ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,fl_acc_camp,fl_acc_camp_4th,qt_acc_camp,qt_acc_camp_4th,Age,qt_months,qt_spent,pct_spent_wine,pct_spent_fruit,pct_spent_meat,pct_spent_fish,pct_spent_sweet,pct_spent_gold,qt_purchases,pct_purch_web,pct_purch_catalog,pct_purch_store,pct_deal_purchases,cluster
2886,1971,Master,Divorced,"74290,0",0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1,1,2,2,49,"77,0",1205,"0,9302904564315353","0,0","0,05975103734439834","0,0","0,00995850622406639","0,00995850622406639",28,"0,35714285714285715","0,2857142857142857","0,35714285714285715","0,14285714285714285",0
6710,1951,Master,Single,"58217,0",2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0,0,0,0,69,"86,0",90,"0,7555555555555555","0,011111111111111112","0,14444444444444443","0,03333333333333333","0,05555555555555555","0,14444444444444443",6,"0,3333333333333333","0,0","0,6666666666666666","0,16666666666666666",0
5316,1976,Master,Together,"21024,0",0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,44,"79,0",66,"0,5454545454545454","0,06060606060606061","0,2727272727272727","0,09090909090909091","0,030303030303030304","0,2727272727272727",6,"0,3333333333333333","0,0","0,6666666666666666","0,16666666666666666",1
9029,1972,PhD,Married,"70116,0",0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"84,0",1507,"0,46914399469143997","0,029197080291970802","0,40013271400132716","0,0630391506303915","0,038487060384870604","0,019243530192435302",22,"0,09090909090909091","0,36363636363636365","0,5454545454545454","0,045454545454545456",1
521,1985,Graduation,Together,"54006,0",1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,0,0,0,0,35,"88,0",484,"0,359504132231405","0,1590909090909091","0,4194214876033058","0,012396694214876033","0,049586776859504134","0,20041322314049587",16,"0,5","0,0625","0,4375","0,125",1
1459,1966,PhD,Married,"69063,0",0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,0,0,0,0,54,"87,0",902,"0,738359201773836","0,038802660753880266","0,13747228381374724","0,07649667405764966","0,008869179600886918","0,028824833702882482",13,"0,38461538461538464","0,23076923076923078","0,38461538461538464","0,07692307692307693",0
10241,1975,2n Cycle,Divorced,"11448,0",0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,0,0,0,45,"73,0",8,"0,0","0,0","0,0","0,75","0,25","0,75",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",3
1630,1979,Graduation,Single,"61825,0",0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"77,0",397,"0,4080604534005038","0,12594458438287154","0,2518891687657431","0,1385390428211587","0,07556675062972293","0,06801007556675064",14,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,07142857142857142",1
3254,1971,Graduation,Married,"70886,0",1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"75,0",907,"0,4487320837927233","0,07717750826901874","0,26350606394707826","0,11356119073869901","0,0970231532524807","0,05843439911797133",13,"0,38461538461538464","0,3076923076923077","0,3076923076923077","0,07692307692307693",1
9064,1982,Graduation,Married,"69109,0",0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1,0,1,0,38,"86,0",1460,"0,5636986301369863","0,017123287671232876","0,31438356164383563","0,08493150684931507","0,01986301369863014","0,06506849315068493",19,"0,3157894736842105","0,3157894736842105","0,3684210526315789","0,05263157894736842",1
3678,1973,Graduation,Widow,"60208,0",1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,1,1,1,1,47,"88,0",597,"0,8174204355108877","0,038525963149078725","0,11892797319932999","0,02512562814070352","0,0","0,09882747068676717",18,"0,4444444444444444","0,16666666666666666","0,3888888888888889","0,6111111111111112",0
4227,1968,Master,Together,"32889,0",1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"76,0",47,"0,5957446808510638","0,0","0,2765957446808511","0,0851063829787234","0,0425531914893617","0,1702127659574468",6,"0,3333333333333333","0,16666666666666666","0,5","0,5",0
9467,1984,Graduation,Single,"34738,0",1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,36,"68,0",18,"0,16666666666666666","0,1111111111111111","0,5555555555555556","0,16666666666666666","0,0","0,1111111111111111",4,"0,25","0,0","0,75","0,25",1
8486,1971,Master,Together,"30538,0",1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"88,0",347,"0,8184438040345822","0,0","0,14985590778097982","0,023054755043227664","0,008645533141210375","0,05763688760806916",13,"0,6923076923076923","0,0","0,3076923076923077","0,3076923076923077",0
2186,1977,2n Cycle,Together,"82326,0",0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,1,1,3,2,43,"70,0",2074,"0,4522661523625844","0,06846673095467695","0,36354869816779173","0,07666345226615236","0,0390549662487946","0,08823529411764706",21,"0,23809523809523808","0,47619047619047616","0,2857142857142857","0,047619047619047616",1
3286,1967,PhD,Divorced,"26642,0",1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,53,"71,0",34,"0,38235294117647056","0,058823529411764705","0,4411764705882353","0,058823529411764705","0,058823529411764705","0,23529411764705882",5,"0,4","0,0","0,6","0,4",1
8602,1964,Graduation,Divorced,"69932,0",0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,0,0,0,0,56,"79,0",992,"0,4153225806451613","0,17338709677419356","0,15423387096774194","0,15120967741935484","0,10584677419354839","0,057459677419354836",24,"0,2916666666666667","0,25","0,4583333333333333","0,08333333333333333",3
3722,1972,Graduation,Single,"44503,0",1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"69,0",40,"0,775","0,025","0,2","0,0","0,0","0,2",5,"0,4","0,0","0,6","0,4",0
6715,1948,PhD,Single,"60200,0",0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,0,0,0,0,72,"85,0",659,"0,7617602427921093","0,028831562974203338","0,20030349013657056","0,0","0,009104704097116844","0,03945371775417299",19,"0,3157894736842105","0,10526315789473684","0,5789473684210527","0,3157894736842105",0
4796,1952,Graduation,Divorced,"49638,0",0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,0,0,0,0,68,"69,0",39,"0,46153846153846156","0,2564102564102564","0,07692307692307693","0,07692307692307693","0,1282051282051282","0,0",4,"0,25","0,0","0,75","0,25",2
9612,1987,2n Cycle,Single,"23830,0",0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,33,"71,0",27,"0,037037037037037035","0,2962962962962963","0,2222222222222222","0,14814814814814814","0,2962962962962963","0,5925925925925926",4,"0,25","0,0","0,75","0,25",2
3766,1959,Master,Widow,"33051,0",0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,0,0,0,0,61,"89,0",616,"0,16233766233766234","0,11525974025974026","0,3944805194805195","0,17532467532467533","0,1525974025974026","0,3555194805194805",18,"0,5","0,05555555555555555","0,4444444444444444","0,16666666666666666",3
1399,1958,Graduation,Married,"72905,0",0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1,1,1,1,62,"72,0",1312,"0,31021341463414637","0,08689024390243902","0,3391768292682927","0,13795731707317074","0,12576219512195122","0,15472560975609756",19,"0,15789473684210525","0,3684210526315789","0,47368421052631576","0,05263157894736842",1
1570,1951,PhD,Together,"69702,0",0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,0,0,0,0,69,"83,0",982,"0,6761710794297352","0,009164969450101833","0,24439918533604887","0,05091649694501019","0,019348268839103868","0,05804480651731161",24,"0,2916666666666667","0,2916666666666667","0,4166666666666667","0,08333333333333333",0
3426,1975,Graduation,Divorced,"70300,0",1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,0,0,0,0,45,"78,0",1550,"0,6741935483870968","0,03935483870967742","0,21806451612903227","0,03870967741935484","0,02967741935483871","0,02967741935483871",23,"0,21739130434782608","0,21739130434782608","0,5652173913043478","0,13043478260869565",0
3074,1984,PhD,Married,"70643,0",0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,0,0,0,0,36,"87,0",1795,"0,6785515320334262","0,0596100278551532","0,16935933147632312","0,012813370473537604","0,07966573816155989","0,01838440111420613",17,"0,29411764705882354","0,47058823529411764","0,23529411764705882","0,058823529411764705",0
8341,1969,PhD,Married,"30396,0",1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,1,1,1,51,"69,0",22,"0,6818181818181818","0,0","0,2727272727272727","0,0","0,045454545454545456","0,5454545454545454",4,"0,25","0,25","0,5","0,5",0
5180,1968,PhD,Divorced,"50616,0",0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"69,0",145,"0,8827586206896552","0,0","0,1103448275862069","0,0","0,006896551724137931","0,027586206896551724",8,"0,5","0,0","0,5","0,25",0
6461,1969,Master,Single,"62772,0",0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,1,1,1,1,51,"80,0",838,"0,6933174224343676","0,05847255369928401","0,1873508353221957","0,0513126491646778","0,00954653937947494","0,1288782816229117",22,"0,22727272727272727","0,2727272727272727","0,5","0,045454545454545456",0
7679,1985,PhD,Single,"30298,0",0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0,0,0,0,35,"68,0",28,"0,21428571428571427","0,10714285714285714","0,42857142857142855","0,21428571428571427","0,03571428571428571","0,0",5,"0,2","0,2","0,6","0,2",3
10702,1984,Graduation,Single,"52413,0",1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,0,0,0,0,36,"87,0",438,"0,4223744292237443","0,0182648401826484","0,3036529680365297","0,1278538812785388","0,1278538812785388","0,0273972602739726",15,"0,4666666666666667","0,06666666666666667","0,4666666666666667","0,13333333333333333",1
7505,1957,PhD,Married,"44155,0",1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,0,0,0,0,63,"72,0",32,"0,6875","0,03125","0,28125","0,0","0,0","0,4375",4,"0,25","0,25","0,5","0,25",0
5113,1971,PhD,Divorced,"86979,0",0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,1,1,1,1,49,"74,0",1667,"0,35032993401319734","0,059988002399520096","0,5008998200359928","0,038992201559688064","0,04979004199160168","0,020995800839832032",15,"0,3333333333333333","0,3333333333333333","0,3333333333333333","0,06666666666666667",1
10858,1975,Graduation,Together,"76532,0",1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,0,0,0,0,45,"76,0",790,"0,44936708860759494","0,0379746835443038","0,2240506329113924","0,11392405063291139","0,17468354430379746","0,0379746835443038",21,"0,42857142857142855","0,23809523809523808","0,3333333333333333","0,19047619047619047",1
2961,1982,Graduation,Married,"42081,0",1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,1,1,1,1,38,"83,0",355,"0,49295774647887325","0,028169014084507043","0,30985915492957744","0,15211267605633802","0,016901408450704224","0,07605633802816901",13,"0,46153846153846156","0,23076923076923078","0,3076923076923077","0,15384615384615385",1
2747,1988,PhD,Married,"67546,0",0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,0,0,0,0,32,"89,0",1954,"0,4421699078812692","0,06857727737973388","0,3930399181166837","0,0767656090071648","0,019447287615148412","0,08802456499488229",19,"0,21052631578947367","0,5263157894736842","0,2631578947368421","0,05263157894736842",1
3010,1989,Master,Together,"88420,0",0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,1,1,3,2,31,"69,0",1916,"0,49947807933194155","0,07985386221294363","0,31941544885177453","0,05167014613778706","0,049582463465553235","0,07985386221294363",19,"0,21052631578947367","0,3684210526315789","0,42105263157894735","0,05263157894736842",1
5790,1985,Graduation,Married,"31158,0",1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,35,"84,0",67,"0,373134328358209","0,08955223880597014","0,23880597014925373","0,29850746268656714","0,0","0,07462686567164178",5,"0,4","0,0","0,6","0,4",3
6892,1968,Graduation,Divorced,"61671,0",0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,1,1,2,2,52,"67,0",704,"0,9105113636363636","0,009943181818181818","0,07954545454545454","0,0","0,0","0,03977272727272727",20,"0,5","0,2","0,3","0,4",0
1743,1974,Graduation,Single,"69719,0",0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"68,0",758,"0,36015831134564646","0,11345646437994723","0,27440633245382584","0,23350923482849603","0,018469656992084433","0,05672823218997362",10,"0,2","0,3","0,5","0,1",3
3578,1949,Graduation,Divorced,"49160,0",0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,0,0,0,0,71,"75,0",221,"0,5520361990950227","0,09502262443438914","0,19457013574660634","0,11312217194570136","0,04524886877828054","0,06787330316742081",10,"0,3","0,1","0,6","0,2",0
8462,1978,Basic,Together,"24882,0",1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1,1,1,1,42,"89,0",44,"0,022727272727272728","0,09090909090909091","0,22727272727272727","0,6590909090909091","0,0","0,8181818181818182",4,"0,25","0,25","0,5","0,25",3
5558,1954,PhD,Single,"90933,0",0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1,0,1,0,66,"70,0",1606,"0,635118306351183","0,019302615193026153","0,26774595267745954","0,038605230386052306","0,03922789539227895","0,04919053549190536",14,"0,2857142857142857","0,42857142857142855","0,2857142857142857","0,07142857142857142",0
4619,1945,PhD,Single,"113734,0",0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,0,0,0,0,75,"68,0",274,"0,021897810218978103","0,0072992700729927005","0,010948905109489052","0,0036496350364963502","0,9562043795620438","0,010948905109489052",27,"1,0","0,0","0,0","0,0",2
8780,1950,PhD,Together,"59292,0",0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,0,0,0,0,70,"79,0",493,"0,7667342799188641","0,028397565922920892","0,13793103448275862","0,038539553752535496","0,028397565922920892","0,028397565922920892",16,"0,1875","0,3125","0,5","0,125",0
10789,1964,PhD,Married,"45759,0",1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,56,"83,0",64,"0,65625","0,015625","0,28125","0,046875","0,0","0,0625",5,"0,4","0,0","0,6","0,4",0
10779,1983,Graduation,Single,"22148,0",0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,37,"69,0",38,"0,39473684210526316","0,13157894736842105","0,3684210526315789","0,0","0,10526315789473684","0,2894736842105263",4,"0,25","0,0","0,75","0,25",1
5896,1987,Master,Married,"73395,0",0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,0,0,0,33,"70,0",386,"0,7046632124352331","0,018134715025906734","0,20725388601036268","0,05181347150259067","0,018134715025906734","0,02849740932642487",14,"0,2857142857142857","0,2857142857142857","0,42857142857142855","0,07142857142857142",0
2337,1971,Graduation,Divorced,"29819,0",1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"75,0",37,"0,24324324324324326","0,02702702702702703","0,6486486486486487","0,05405405405405406","0,02702702702702703","0,05405405405405406",6,"0,5","0,0","0,5","0,5",1
10951,1968,Graduation,Married,"45688,0",0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,1,1,1,52,"72,0",297,"0,9393939393939394","0,0","0,06060606060606061","0,0","0,0","0,030303030303030304",12,"0,25","0,08333333333333333","0,6666666666666666","0,16666666666666666",0
544,1954,Graduation,Married,"62820,0",0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0,0,0,0,66,"80,0",923,"0,4312026002166847","0,06608884073672806","0,28710725893824485","0,1495124593716143","0,06608884073672806","0,05742145178764897",13,"0,23076923076923078","0,3076923076923077","0,46153846153846156","0,07692307692307693",1
17,1971,PhD,Married,"60491,0",0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"76,0",952,"0,6691176470588235","0,04936974789915966","0,24894957983193278","0,012605042016806723","0,01995798319327731","0,07983193277310924",24,"0,25","0,4583333333333333","0,2916666666666667","0,16666666666666666",0
10680,1986,Graduation,Together,"33235,0",1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,34,"71,0",64,"0,703125","0,0","0,25","0,03125","0,015625","0,09375",6,"0,5","0,0","0,5","0,16666666666666666",0
3265,1959,Graduation,Married,"35701,0",0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,61,"82,0",41,"0,5121951219512195","0,024390243902439025","0,21951219512195122","0,17073170731707318","0,07317073170731707","0,12195121951219512",4,"0,25","0,0","0,75","0,25",1
5623,1980,Master,Married,"31535,0",1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,1,1,1,40,"76,0",32,"0,46875","0,125","0,40625","0,0","0,0","0,59375",4,"0,25","0,25","0,5","0,25",1
5832,1960,2n Cycle,Together,"92556,0",0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"69,0",1235,"0,3991902834008097","0,14817813765182186","0,28502024291497974","0,14898785425101216","0,01862348178137652","0,022672064777327937",21,"0,14285714285714285","0,23809523809523808","0,6190476190476191","0,0",1
5544,1970,Graduation,Single,"67384,0",0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1,1,1,1,50,"86,0",1383,"0,6919739696312365","0,028922631959508314","0,1265365148228489","0,11424439624005785","0,038322487346348515","0,07736804049168475",20,"0,35","0,4","0,25","0,1",0
6417,1971,Master,Together,"80573,0",0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"87,0",1549,"0,5351839896707553","0,08908973531310523","0,2775984506132989","0,03873466752743705","0,05939315687540349","0,009683666881859263",23,"0,17391304347826086","0,2608695652173913","0,5652173913043478","0,043478260869565216",1
5831,1967,Graduation,Married,"77870,0",0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1,1,2,2,53,"89,0",1682,"0,6046373365041617","0,029726516052318668","0,2972651605231867","0,03864447086801427","0,029726516052318668","0,07907253269916766",15,"0,3333333333333333","0,3333333333333333","0,3333333333333333","0,2",0
7101,1963,PhD,Widow,"52278,0",0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"84,0",1024,"0,9306640625","0,0","0,0693359375","0,0","0,0","0,169921875",25,"0,4","0,2","0,4","0,24",0
10176,1968,Graduation,Single,"57107,0",0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,1,1,2,2,52,"89,0",279,"0,5698924731182796","0,0","0,43010752688172044","0,0","0,0","0,4910394265232975",16,"0,25","0,25","0,5","0,4375",1
2326,1990,Graduation,Married,"18929,0",0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0,0,0,0,30,"83,0",67,"0,47761194029850745","0,0","0,11940298507462686","0,34328358208955223","0,05970149253731343","0,26865671641791045",5,"0,2","0,0","0,8","0,2",3
4385,1981,PhD,Single,"36038,0",1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,39,"80,0",40,"0,575","0,0","0,375","0,0","0,05","0,175",6,"0,5","0,0","0,5","0,3333333333333333",1
2929,1976,Graduation,Single,"20180,0",0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,44,"83,0",119,"0,15126050420168066","0,35294117647058826","0,20168067226890757","0,12605042016806722","0,16806722689075632","0,15126050420168066",7,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,14285714285714285",2
10686,1965,PhD,Together,"34230,0",1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"85,0",19,"0,7894736842105263","0,0","0,21052631578947367","0,0","0,0","0,10526315789473684",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
2546,1977,2n Cycle,Single,"31878,0",0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,0,0,0,0,43,"67,0",47,"0,48936170212765956","0,0851063829787234","0,10638297872340426","0,2127659574468085","0,10638297872340426","0,48936170212765956",5,"0,2","0,0","0,8","0,2",3
3283,1972,2n Cycle,Married,"70932,0",0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"72,0",724,"0,27624309392265195","0,26657458563535913","0,13812154696132597","0,06353591160220995","0,255524861878453","0,255524861878453",20,"0,3","0,1","0,6","0,1",2
3138,1956,Graduation,Single,"91249,0",0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,1,1,4,3,64,"87,0",1649,"0,802910855063675","0,01637355973317162","0,07216494845360824","0,0430563978168587","0,06549423893268648","0,01637355973317162",22,"0,3181818181818182","0,4090909090909091","0,2727272727272727","0,0",0
4994,1943,Master,Single,"77598,0",0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,1,0,1,0,77,"76,0",1702,"0,700940070505288","0,019388954171562868","0,16509988249118684","0,07579318448883667","0,038777908343125736","0,019388954171562868",25,"0,28","0,2","0,52","0,04",0
7966,1959,Graduation,Single,"80982,0",1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,0,0,0,0,61,"84,0",1169,"0,43199315654405473","0,11719418306244654","0,34302822925577414","0,08896492728828058","0,018819503849443968","0,018819503849443968",27,"0,4074074074074074","0,18518518518518517","0,4074074074074074","0,1111111111111111",1
3112,1977,Master,Married,"22701,0",1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,43,"76,0",19,"0,10526315789473684","0,21052631578947367","0,47368421052631576","0,0","0,21052631578947367","0,2631578947368421",4,"0,25","0,0","0,75","0,25",2
10872,1969,PhD,Married,"55212,0",0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1,1,2,2,51,"86,0",1148,"0,960801393728223","0,0","0,039198606271777","0,0","0,0","0,029616724738675958",17,"0,23529411764705882","0,11764705882352941","0,6470588235294118","0,17647058823529413",0
2181,1970,Graduation,Married,"70617,0",0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"79,0",1253,"0,2817238627294493","0,04868316041500399","0,6009577015163607","0,03192338387869114","0,03671189146049481","0,02154828411811652",13,"0,23076923076923078","0,23076923076923078","0,5384615384615384","0,07692307692307693",1
1867,1957,Graduation,Single,"64849,0",0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,0,0,0,0,63,"86,0",1228,"0,5309446254071661","0,03908794788273615","0,28501628664495116","0,07654723127035831","0,06840390879478828","0,08794788273615635",18,"0,5","0,16666666666666666","0,3333333333333333","0,05555555555555555",1
1518,1965,Master,Married,"62694,0",1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"79,0",658,"0,5759878419452887","0,00911854103343465","0,23860182370820668","0,037993920972644375","0,13829787234042554","0,13829787234042554",19,"0,47368421052631576","0,15789473684210525","0,3684210526315789","0,2631578947368421",0
5734,1974,PhD,Married,"61917,0",1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"74,0",90,"0,5111111111111111","0,044444444444444446","0,4","0,022222222222222223","0,022222222222222223","0,011111111111111112",6,"0,3333333333333333","0,0","0,6666666666666666","0,16666666666666666",1
2878,1947,PhD,Married,"67472,0",0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,0,0,0,0,73,"76,0",345,"0,46956521739130436","0,08985507246376812","0,3681159420289855","0,02318840579710145","0,04927536231884058","0,2",13,"0,3076923076923077","0,15384615384615385","0,5384615384615384","0,15384615384615385",1
1458,1982,Master,Married,"21059,0",1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,38,"72,0",36,"0,2222222222222222","0,08333333333333333","0,5277777777777778","0,08333333333333333","0,08333333333333333","0,2222222222222222",6,"0,5","0,0","0,5","0,5",1
7007,1968,Master,Married,"29543,0",2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"70,0",45,"0,37777777777777777","0,06666666666666667","0,4","0,06666666666666667","0,08888888888888889","0,4",6,"0,5","0,16666666666666666","0,3333333333333333","0,3333333333333333",1
